entrada_A.G.,entrada_C.P.,entrada_CRR,entrada_CSS,id_proyecto,num_comisiones,num_sesiones,origen,presentado_por,sanciona_A.G.,sanciona_CRR,sanciona_CSS,sanciona_PE,tipo,titulo
,,2017-09-12 00:00:00,,136617,1,1,Cámara Representantes,"Mujica, Gonzalo",,,,,PROYECTO DE LEY,AFILIADOS REGIMEN PREVISIONAL MIXTO. DESAFILIACION AFAP. HABILITACION. REGIMEN.
,,,2019-04-02 00:00:00,143083,1,1,Cámara Senadores,"Moreira, Constanza",,,,,PROYECTO DE RESOLUCION,"BIANCHI, Daniel. SUSPENSION. ARGUMENTO SENADOR PEDRO BORDABERRY. ESTUDIO. MOCION."
,,,2017-07-13 00:00:00,135730,1,1,Cámara Senadores,"Moreira, Constanza",,,,,PROYECTO DE LEY,PROFESIONES FACULTAD CIENCIAS (UDELAR).  MARCO REGULATORIO.
,,2017-07-03 00:00:00,,135544,0,3,Cámara Representantes,"Mujica, Gonzalo",,,,,PEDIDO DE INFORMES,POS. INSTALACION. BENEFICIOS FISCALES EMPRESAS. INFORMES.
,2018-01-22 00:00:00,,2016-10-24 00:00:00,132263,0,2,Cámara Senadores,"Michelini, Rafael",,,,,PEDIDO DE INFORMES,"ARTIGAS, JOSÉ GERVASIO. NACIMIENTO. PREDIO. EXPROPIACIÓN (LEY Nº 13260). INFORMACIÓN."
,,,2015-07-30 00:00:00,125698,0,2,Cámara Senadores,"Michelini, Rafael",,,,,PEDIDO DE INFORMES,LEY 18.310. INDUSTRIA FRIGORÍFICA. EX TRABAJADORES. BENEFICIARIOS. INFORMES.
,,,2016-12-28 00:00:00,133365,1,2,Cámara Senadores,"Michelini, Rafael; Otheguy Vega, Marcos Javier",,,2016-12-29 00:00:00,,MINUTA DE COMUNICACION,NORDEX S.A. SEGURO DESEMPLEO. EXTENSIÓN.
,,,2016-07-06 00:00:00,130771,0,2,Cámara Senadores,"Michelini, Rafael",,,2016-07-06 00:00:00,,RESOLUCION,"CHENLO, Juan. EX LEGISLADOR. HOMENAJE."
,,,2015-12-03 00:00:00,127721,1,2,Cámara Senadores,"Montaner, Martha",,,,,PROYECTO DE LEY,VIOLENCIA DOMÉSTICA. NORMAS COMPLEMENTARIAS.
,,,2015-07-07 00:00:00,125363,1,1,Cámara Senadores,"Montaner, Martha",,,,,PROYECTO DE MINUTA DE COMUNICACION,AMA DE CASA. DERECHO JUBILATORIO.
,,,2015-06-17 00:00:00,125058,1,2,Cámara Senadores,"Montaner, Martha",,,,,PROYECTO DE LEY,PROGRAMA NACIONAL PROMOCION Y PREVENCION SALUD BUCAL NIÑOS ESCOLARES. REGLAMENTACION.
,,,2015-05-19 00:00:00,124567,1,1,Cámara Senadores,"Montaner, Martha",,,,,PROYECTO DE LEY,ACOSO MORAL ÁMBITO LABORAL. NORMAS.
,,,2015-05-11 00:00:00,124440,1,2,Cámara Senadores,"Montaner, Martha",,,,,PROYECTO DE LEY,ABIGEATO. DELITO. CÓDIGO RURAL. MODIFICACIÓN.
,,,2015-04-20 00:00:00,124217,1,1,Cámara Senadores,"Montaner, Martha",,,,,PROYECTO DE LEY,ÓRGANOS ELECTIVOS. PARTICIPACIÓN EQUITATIVA AMBOS SEXOS. MODIFICACION.
,,,2015-04-08 00:00:00,123999,1,2,Cámara Senadores,"Montaner, Martha",,,,,PROYECTO DE LEY,VICTIMAS VIOLENCIA DOMESTICA. ADJUDICACION VIVIENDAS. NORMAS. REGULACION.
,,,2015-04-09 00:00:00,124014,1,2,Cámara Senadores,"Montaner, Martha",,,,,PROYECTO DE LEY,DELITOS VIOLENCIA DOMESTICA O SEXUAL. PERSONAS CONDENADAS. FUNCION PUBLICA. INHABILITACION.
,,,2015-04-08 00:00:00,124000,1,2,Cámara Senadores,"Montaner, Martha",,,,,PROYECTO DE LEY,PROGRAMA NACIONAL PREVENCION CONSUMO DE DROGAS. CREACION.
,,,2015-07-21 00:00:00,125568,0,2,Cámara Senadores,"Montaner, Martha",,,,,PEDIDO DE INFORMES,ACTIVIDADES LABORALES BONIFICADAS. REGISTROS. NORMATIVA. INFORMES.
,,,2015-08-05 00:00:00,125831,0,2,Cámara Senadores,"Montaner, Martha",,,,,PEDIDO DE INFORMES,VIOLENCIA DOMÉSTICA. VÍCTIMAS. SUBSIDIO Y GARANTÍA DE ALQUILER (LEY 17514). OTORGAMIENTO. INFORMES.
,,,2015-07-06 00:00:00,125310,0,2,Cámara Senadores,"Montaner, Martha",,,,,PEDIDO DE INFORMES,ASSE. CENTROS INTERNACIÓN PSIQUIÁTRICA. HABILITACIÓN. INFORMES.
,,,2015-05-13 00:00:00,124526,0,3,Cámara Senadores,"Montaner, Martha",,,,,PEDIDO DE INFORMES,CENTROS INAU Y COLONIA BERRO. MINISTERIO DE SALUD PÚBLICA. INSPECCIONES.
,,,2015-05-13 00:00:00,124524,0,3,Cámara Senadores,"Montaner, Martha",,,,,PEDIDO DE INFORMES,CENTROS INAU Y COLONIA BERRO. DIRECCIÓN NACIONAL DE  BOMBEROS. HABILITACIÓN.
,,,2015-04-20 00:00:00,124216,0,5,Cámara Senadores,"Montaner, Martha",,,,,PEDIDO DE INFORMES,COLONIAS ETCHEPARE Y SANTÍN CARLOS ROSSI. SITUACIÓN.
,,,2015-05-11 00:00:00,124438,0,3,Cámara Senadores,"Montaner, Martha",,,,,PEDIDO DE INFORMES,COLONIA BERRO. SITUACIÓN.
,,,2015-04-17 00:00:00,124194,0,3,Cámara Senadores,"Montaner, Martha",,,,,PEDIDO DE INFORMES,ORGANIZACIÓN INTERNACIONAL DEL TRABAJO. CONVENIO 183. (PROTECCIÓN MATERNIDAD). RATIFICACIÓN.
,,,2015-04-17 00:00:00,124196,0,3,Cámara Senadores,"Montaner, Martha",,,,,PEDIDO DE INFORMES,ORGANIZACIÓN INTERNACIONAL DEL TRABAJO. CONVENIO Nº 183. RECOMENDACIÓN Nº 191. MATERNIDAD. RATIFICACIÓN.
,,,2018-08-14 00:00:00,140782,0,1,Cámara Senadores,"Mujica, José",,,2018-08-14 00:00:00,,RESOLUCION,"MUJICA, José. SENADOR REPUBLICA. RENUNCIA."
,,,2017-10-17 00:00:00,137127,1,2,Cámara Senadores,"Mujica, José; Otheguy Vega, Marcos Javier; Pintado, Enrique; Xavier, Mónica",,,2017-11-01 00:00:00,,MINUTA DE COMUNICACION,PARTIDOS POLITICOS. FUNCIONAMIENTO. FINANCIACION. NORMAS. REGULACION. MINUTA COMUNICACION
,,,2015-09-11 00:00:00,126527,1,2,Cámara Senadores,"Bordaberry Herrán, Juan Pedro; Passada, Ivonne",,,,,PROYECTO DE LEY,MATRIMONIOS. SEDE NOTARIAL. CELEBRACIÓN. FACULTAD.
,,,2017-08-03 00:00:00,136057,0,3,Cámara Senadores,"Olano Rodríguez, Celina Walkiria",,,,,PEDIDO DE INFORMES,HOGARES ANCIANOS. CERRO LARGO. PERÍODO 2011-2017. RELEVAMIENTO. INFORMES.
,,,2017-08-03 00:00:00,136058,0,1,Cámara Senadores,"Olano Rodríguez, Celina Walkiria",,,,,PEDIDO DE INFORMES,HOGARES ANCIANOS. CERRO LARGO. PERÍODO 2011-2017. RELEVAMIENTO. INFORMES.
,,,2017-07-11 00:00:00,135655,0,2,Cámara Senadores,"Olano Rodríguez, Celina Walkiria",,,,,PEDIDO DE INFORMES,UNIÓN CONCUBINARIA. PENSIÓN SUPERVIVENCIA. OTORGAMIENTO. INFORMES.
,,,2017-07-11 00:00:00,135654,0,3,Cámara Senadores,"Olano Rodríguez, Celina Walkiria",,,,,PEDIDO DE INFORMES,HEMOCENTRO REGIONAL MALDONADO. SERVICIOS. INFORMES
,,,2016-07-07 00:00:00,130657,0,1,Cámara Senadores,"Olano Rodríguez, Celina Walkiria",,,,,PEDIDO DE INFORMES,DIRECCIÓN NACIONAL CORREOS Y DEFENSA CONSUMIDOR. CONVENIO. INFORMES
,,2019-03-29 00:00:00,,143046,1,1,Cámara Representantes,"Goñi Reyes, Rodrigo; Peña Fernández, Daniel; Rapela, Valentina",,,,,PROYECTO DE LEY,EDUCACION SEXUAL. PROPUESTA CENTROS EDUCATIVOS. PADRES O TUTORES. CONSENTIMIENTO. DERECHO.
,,2017-10-03 00:00:00,,136868,2,2,Cámara Representantes,"De León, Walter; Goñi Reyes, Rodrigo; Peña Fernández, Daniel; Radío, Daniel; Rapela, Valentina",,,,,PROYECTO DE LEY,SOCIEDADES BENEFICIO INTERES COLECTIVO (BIC). REGIMEN.
,,2017-08-04 00:00:00,,136064,1,1,Cámara Representantes,"Peña Fernández, Daniel",,,,,PROYECTO DE LEY,CORRUPCION ACTIVIDAD PRIVADA. DELITO. TIPIFICACION. REGIMEN.
,,2016-12-06 00:00:00,,133026,1,1,Cámara Representantes,"Goñi Reyes, Rodrigo; Peña Fernández, Daniel; Varela Nestier, Carlos",,,,,PROYECTO DE LEY,TURISMO ACCESIBLE. REGISTRO PRESTADORES TURISTICOS. CREACION.
,,2016-09-06 00:00:00,,131521,1,1,Cámara Representantes,"Peña Fernández, Daniel",,,,,PROYECTO DE LEY,INTERMEDIACION FINANCIERA. MERCADO INMOBILIARIO Y MEDIOS DE PAGO. ARTICULOS. DEROGACION.
,,2015-10-06 00:00:00,,126853,1,1,Cámara Representantes,"Peña Fernández, Daniel",,,,,PROYECTO DE LEY,SALINAS (CANELONES). LIMITES TERRITORIALES. FIJACION.
,,2019-02-21 00:00:00,,142602,0,1,Cámara Representantes,"Peña Fernández, Daniel",,,,,PEDIDO DE INFORMES,DIRECCION NACIONAL PROPIEDAD INTELECTUAL. INMUEBLES Y VEHICULOS. PROPIEDAD. ORGANISMO. DESTINO. INFORMES.
,,2019-02-21 00:00:00,,142601,0,1,Cámara Representantes,"Peña Fernández, Daniel",,,,,PEDIDO DE INFORMES,DIRECCION NACIONAL ORDENAMIENTO TERRITORIAL. INMUEBLES Y VEHICULOS. PROPIEDAD ORGANISMO. DESTINO. INFORMES.
,,2019-02-21 00:00:00,,142600,0,1,Cámara Representantes,"Peña Fernández, Daniel",,,,,PEDIDO DE INFORMES,DIRECCION NACIONAL INDUSTRIAS. INMUEBLES Y VEHICULOS. PROPIEDAD ORGANISMO. DESTINO. INFORMES.
,,2019-02-21 00:00:00,,142598,0,1,Cámara Representantes,"Peña Fernández, Daniel",,,,,PEDIDO DE INFORMES,DINAMA. INMUEBLES Y VEHICULOS. PROPIEDAD ORGANISMO. DESTINO. INFORMES.
,,2019-02-11 00:00:00,,142629,0,1,Cámara Representantes,"Peña Fernández, Daniel",,,,,PEDIDO DE INFORMES,MTOP. INMUEBLES Y VEHICULOS. PROPIEDAD Y ARRENDAMIENTO. JUICIOS. INFORMES.
,,2019-02-11 00:00:00,,142632,0,1,Cámara Representantes,"Peña Fernández, Daniel",,,,,PEDIDO DE INFORMES,MTSS. INMUEBLES Y VEHICULOS. PROPIEDAD Y ARRENDAMIENTO. JUICIOS. INFORMES.
,,2019-02-11 00:00:00,,142631,0,1,Cámara Representantes,"Peña Fernández, Daniel",,,,,PEDIDO DE INFORMES,MINISTERIO TURISMO. INMUEBLES Y VEHICULOS. PROPIEDAD Y ARRENDAMIENTO. JUICIOS. INFORMES.
,,2019-02-11 00:00:00,,142640,0,1,Cámara Representantes,"Peña Fernández, Daniel",,,,,PEDIDO DE INFORMES,MIEM. INMUEBLES Y VEHICULOS. PROPIEDAD Y ARRENDAMIENTO. JUICIOS. INFORMES.
,,2019-02-11 00:00:00,,142638,0,1,Cámara Representantes,"Peña Fernández, Daniel",,,,,PEDIDO DE INFORMES,MINISTERIO INTERIOR. INMUEBLES Y VEHICULOS. PROPIEDAD Y ARRENDAMIENTO. JUICIOS. INFORMES.
,,2019-02-11 00:00:00,,142637,0,1,Cámara Representantes,"Peña Fernández, Daniel",,,,,PEDIDO DE INFORMES,MRREE. INMUEBLES Y VEHICULOS. PROPIEDAD Y ARRENDAMIENTO. JUICIOS. INFORMES.
,,2019-02-21 00:00:00,,142658,0,1,Cámara Representantes,"Peña Fernández, Daniel",,,,,PEDIDO DE INFORMES,DIRECCION NACIONAL ENERGIA. INMUEBLES Y VEHICULOS. PROPIEDAD ORGANISMO. DESTINO. INFORMES.
,,2019-02-21 00:00:00,,142659,0,1,Cámara Representantes,"Peña Fernández, Daniel",,,,,PEDIDO DE INFORMES,DIRECCION NACIONAL MINERIA Y GEOLOGIA. INMUEBLES Y VEHICULOS. PROPIEDAD ORGANISMO. DESTINO. INFORMES.
,,2019-02-11 00:00:00,,142649,0,1,Cámara Representantes,"Peña Fernández, Daniel",,,,,PEDIDO DE INFORMES,MSP. INMUEBLES Y VEHICULOS. PROPIEDAD Y ARRENDAMIENTO. JUICIOS. INFORMES.
,,2019-02-20 00:00:00,,142701,0,1,Cámara Representantes,"Peña Fernández, Daniel",,,,,PEDIDO DE INFORMES,ANP. INMUEBLES Y VEHICULOS PROPIEDAD ORGANISMO. DESTINO. INFORMES.
,,2019-02-20 00:00:00,,142700,0,1,Cámara Representantes,"Peña Fernández, Daniel",,,,,PEDIDO DE INFORMES,DINAVI. INMUEBLES Y VEHICULOS PROPIEDAD ORGANISMO. DESTINO. INFORMES.
,,2019-02-11 00:00:00,,142644,0,2,Cámara Representantes,"Peña Fernández, Daniel",,,,,PEDIDO DE INFORMES,MEC. INMUEBLES Y VEHICULOS. PROPIEDAD Y ARRENDAMIENTO. JUICIOS. INFORMES.
,,2019-02-11 00:00:00,,142647,0,1,Cámara Representantes,"Peña Fernández, Daniel",,,,,PEDIDO DE INFORMES,MIDES. INMUEBLES Y VEHICULOS. PROPIEDAD Y ARRENDAMIENTO. JUICIOS. INFORMES.
,,2019-02-11 00:00:00,,142641,0,1,Cámara Representantes,"Peña Fernández, Daniel",,,,,PEDIDO DE INFORMES,MGAP. INMUEBLES Y VEHICULOS. PROPIEDAD Y ARRENDAMIENTO. JUICIOS. INFORMES.
,,2019-02-11 00:00:00,,142648,0,1,Cámara Representantes,"Peña Fernández, Daniel",,,,,PEDIDO DE INFORMES,MDN. INMUEBLES Y VEHICULOS. PROPIEDAD Y ARRENDAMIENTO. JUICIOS. INFORMES.
,,2019-02-11 00:00:00,,142645,0,2,Cámara Representantes,"Peña Fernández, Daniel",,,,,PEDIDO DE INFORMES,MEF. INMUEBLES Y VEHICULOS. PROPIEDAD Y ARRENDAMIENTO. JUICIOS. INFORMES.
,,2019-02-20 00:00:00,,142595,0,1,Cámara Representantes,"Peña Fernández, Daniel",,,,,PEDIDO DE INFORMES,DIRECCION NACIONAL COMERCIO. INMUEBLES Y VEHICULOS. PROPIEDAD. ORGANISMO. DESTINO. INFORMES.
,,2019-02-11 00:00:00,,142628,0,1,Cámara Representantes,"Peña Fernández, Daniel",,,,,PEDIDO DE INFORMES,MVOTMA. INMUEBLES Y VEHICULOS. PROPIEDAD Y ARRENDAMIENTO. JUICIOS. INFORMES.
,,2019-02-20 00:00:00,,142594,0,1,Cámara Representantes,"Peña Fernández, Daniel",,,,,PEDIDO DE INFORMES,DIRECCION NACIONAL CATASTRO. INMUEBLES Y VEHICULOS. PROPIEDAD. ORGANISMO. DESTINO. INFORMES.
,,2019-02-20 00:00:00,,142596,0,2,Cámara Representantes,"Peña Fernández, Daniel",,,,,PEDIDO DE INFORMES,TESORERIA GENERAL NACION. INMUEBLES y VEHICULOS. PROPIEDAD. ORGANISMO. DESTINO. INFORMES.
,,2019-02-20 00:00:00,,142617,0,1,Cámara Representantes,"Peña Fernández, Daniel",,,,,PEDIDO DE INFORMES,DIRECCION NACIONAL CASINOS. INMUEBLES Y VEHICULOS. PROPIEDAD ORGANISMO. DESTINO. INFORMES.
,,2019-02-20 00:00:00,,142593,0,1,Cámara Representantes,"Peña Fernández, Daniel",,,,,PEDIDO DE INFORMES,DIRECCION NACIONAL LOTERIAS Y QUIÑELAS. INMUEBLES Y VEHICULOS. PROPIEDAD. ORGANISMO. DESTINO. INFORMES.
,,2019-02-11 00:00:00,,142624,0,1,Cámara Representantes,"Peña Fernández, Daniel",,,,,PEDIDO DE INFORMES,ASSE. JUICIOS. INDEMNIZACIONES. INFORMES.
,,2019-02-20 00:00:00,,142702,0,1,Cámara Representantes,"Peña Fernández, Daniel",,,,,PEDIDO DE INFORMES,ANEP. INMUEBLES Y VEHICULOS PROPIEDAD ORGANISMO. DESTINO. INFORMES.
,,2019-02-20 00:00:00,,142613,0,2,Cámara Representantes,"Peña Fernández, Daniel",,,,,PEDIDO DE INFORMES,DIRECCION NACIONAL ADUANA. INMUEBLES Y VEHICULOS. PROPIEDAD ORGANISMO. DESTINO. INFORMES.MEF. INMUEBLES Y VEHICULOS. PROPIEDAD ORGANISMO. DESTINO. INFORMES.
,,2019-02-20 00:00:00,,142616,0,2,Cámara Representantes,"Peña Fernández, Daniel",,,,,PEDIDO DE INFORMES,CONTADURIA GENERAL NACION. INMUEBLES Y VEHICULOS. PROPIEDAD ORGANISMO. DESTINO. INFORMES.
,,2018-02-14 00:00:00,,138648,0,2,Cámara Representantes,"Peña Fernández, Daniel",,,,,PEDIDO DE INFORMES,INTENDENCIA MUNICIPAL ARTIGAS. FUNCIONARIOS. INGRESO. INFORMES
,,2019-02-20 00:00:00,,142614,0,1,Cámara Representantes,"Peña Fernández, Daniel",,,,,PEDIDO DE INFORMES,DGI. INMUEBLES Y VEHICULOS. PROPIEDAD ORGANISMO. DESTINO. INFORMES.
,,2017-03-29 00:00:00,,134305,0,2,Cámara Representantes,"Peña Fernández, Daniel",,,,,PEDIDO DE INFORMES,"AGUA POTABLE SAN BAUTISTA, SANTA ROSA Y SAN JACINTO (CANELONES). ABASTECIMIENTO. INFORMES."
,,2017-08-03 00:00:00,,136044,0,2,Cámara Representantes,"Peña Fernández, Daniel",,,,,PEDIDO DE INFORMES,HOSPITAL PEREIRA ROSELL. MEDICOS POLICLINICA REPRODUCCION. SITUACION CONTRACTUAL. INFORMES.
,,2018-02-22 00:00:00,,138663,0,2,Cámara Representantes,"Peña Fernández, Daniel",,,,,PEDIDO DE INFORMES,LOCALES BAILABLES CANELONES (DPTO). HABILITACION BOMBEROS. INFORMES.
,,2016-04-26 00:00:00,,129363,0,2,Cámara Representantes,"Peña Fernández, Daniel",,,,,PEDIDO DE INFORMES,PUENTE RUTA 65 KM 83. CONSTRUCCION. REANUDACION. INFORMES.
,,2015-12-15 00:00:00,,127904,0,2,Cámara Representantes,"Peña Fernández, Daniel",,,,,PEDIDO DE INFORMES,AGENCIA NACIONAL DE VIVIENDAS. SOLUCIONES HABITACIONALES. CONSTRUCCION. INFORMES.
,,2015-06-02 00:00:00,,124795,0,2,Cámara Representantes,"Peña Fernández, Daniel",,,,,PEDIDO DE INFORMES,ANTEL. COMPUTADORAS LENOVO. ADQUISICION. INFORMES.
,,,2016-12-28 00:00:00,133358,0,3,Cámara Senadores,"Otheguy Vega, Marcos Javier",,,,,PEDIDO DE INFORMES,"COMISIÓN NACIONAL HONORARIA DE ZOONOSIS Y COTRYBA. PRESUPUESTOS, RECAUDACIONES Y PROGRAMAS. INFORMES."
,,,2017-03-10 00:00:00,133817,0,3,Cámara Senadores,"Otheguy Vega, Marcos Javier",,,,,PEDIDO DE INFORMES,IRAE. EVASIÓN PAGO. ESTIMACIÓN. INFORMES.
,,,2015-07-29 00:00:00,125693,0,3,Cámara Senadores,"Pintado, Enrique",,,,,PEDIDO DE INFORMES,MINISTRO DE TRANSPORTE Y OBRAS PÚBLICAS. ARTÍCULO PERIODÍSTICO. INFORMACIÓN. DECLARACIONES.
,,,2016-10-11 00:00:00,132042,0,2,Cámara Senadores,"Pesce Olivera, Viviana",,,,,PEDIDO DE INFORMES,RAMBLA PORTUARIA. VIVIENDAS PRECARIAS. INCENDIO. PERITAJE. INFORMES
,,,2015-10-20 00:00:00,127021,1,2,Cámara Senadores,"Pesce Olivera, Viviana",,,,,PROYECTO DE LEY,ADULTOS MAYORES. MALTRATO. CODIGO PENAL. MODIFICACION.
,,,2016-10-11 00:00:00,132041,0,2,Cámara Senadores,"Pesce Olivera, Viviana",,,,,PEDIDO DE INFORMES,RAMBLA PORUTARIA. VIVIENDAS PRECARIAS. FAMILIAS. SOLUCIÓN HABITACIONAL. INFORMES
,,,2016-10-11 00:00:00,132044,0,1,Cámara Senadores,"Pesce Olivera, Viviana",,,,,PEDIDO DE INFORMES,RAMBLA PORTUARIA. VIVIENDAS PRECARIAS. INCENDIO. CENSO FAMILIAS AFECTADAS. INFORMES
,,,2016-10-11 00:00:00,132045,0,2,Cámara Senadores,"Pesce Olivera, Viviana",,,,,PEDIDO DE INFORMES,RAMBLA PORTUARIA. VIVIENDAS PRECARIAS. ENERGÍA ELÉCTRICA. SUMINISTRO. INFORMES
,,,2016-05-19 00:00:00,129797,0,2,Cámara Senadores,"Pesce Olivera, Viviana",,,,,PEDIDO DE INFORMES,RESIDENCIAS ADULTOS MAYORES. HABILITACIÓN BOMBEROS. PROCEDIMIENTO. INFORMES.
,,,2016-05-18 00:00:00,129727,0,3,Cámara Senadores,"Pesce Olivera, Viviana",,,,,PEDIDO DE INFORMES,PLAN CEIBAL. SEGUIMIENTO. INFORMES.
,,,2015-11-19 00:00:00,127471,0,2,Cámara Senadores,"Pesce Olivera, Viviana",,,,,PEDIDO DE INFORMES,ESTABLECIMIENTOS ADULTOS MAYORES. CONTROL. INFORMES.
,,2015-02-24 00:00:00,,123482,0,2,Cámara Representantes,"Posada, Iván; Radío, Daniel",,,,,PEDIDO DE INFORMES,ACCIDENTADOS ARTIGAS (ARTIGAS) 15 FEBRERO 2015. TRASLADO A MONTEVIDEO. PROCEDIMIENTO. INFORMES.
,,2019-04-03 00:00:00,,143090,1,1,Cámara Representantes,"Olano Llano, José Quintín; Posada, Iván; Toledo Antúnez, Hermes",,,,,PROYECTO DE LEY,EUSTAQUIO SOSA - LA CHARQUEADA. PUERTO LOCALIDAD ENRIQUE MARTINEZ (TREINTA Y TRES). DENOMINACION.
,,2018-05-16 00:00:00,,139766,1,1,Cámara Representantes,"Abdala, Pablo; Pasquet Iribarne, Ope; Penadés, Gustavo; Pérez, Carlos Hugo; Posada, Iván; Sánchez, Alejandro",,2018-05-16 00:00:00,,,RESOLUCION,ARMENIA. CENTENARIO FUNDACION. CONMEMORACION.
,,2018-04-03 00:00:00,,139097,1,4,Cámara Representantes,"Abdala, Pablo; Pasquet Iribarne, Ope; Posada, Iván; Rubio, Eduardo; Varela Nestier, Carlos",,2018-04-03 00:00:00,,,RESOLUCION,COMISION ESTUDIO PROYECTO LEY PARTIDOS POLITICOS (ESPECIAL).
,,2017-11-14 00:00:00,,137556,1,1,Cámara Representantes,"Posada, Iván",,,,,PROYECTO DE LEY,FONDO SOLIDARIDAD. MODIFICACION
,,2017-04-05 00:00:00,,134354,1,1,Cámara Representantes,"De los Santos, Oscar; Gallo Cantera, Luis Enrique; Mahía, José Carlos; Malán, Enzo; Mier, Sergio; Núñez, Gerardo; Posada, Iván; Pozzi, Jorge; Sosa Acosta, Heriberto; Viel, Stella",,,,,PROYECTO DE LEY,DERECHOS DE AUTOR. REGIMEN. MODIFICACION.
,,2016-12-06 00:00:00,,133028,1,1,Cámara Representantes,"Posada, Iván; Radío, Daniel; Sosa Acosta, Heriberto",,,,,PROYECTO DE LEY,MAMOGRAFIA. CONSENTIMIENTO PREVIO. OBLIGATORIEDAD.
,,2016-11-15 00:00:00,,132688,1,1,Cámara Representantes,"Posada, Iván; Radío, Daniel; Sosa Acosta, Heriberto",,,,,PROYECTO DE LEY,INVERSIONES. EXONERACION IMPUESTOS. BENEFICIARIO. REGIMEN. MODIFICACION.
,,2017-03-07 00:00:00,2018-10-18 00:00:00,133779,2,8,Cámara Representantes,"Posada, Iván; Radío, Daniel; Sosa Acosta, Heriberto",,2018-12-12 00:00:00,2018-12-04 00:00:00,2018-12-21 00:00:00,LEY,PENSION ALIMENTICIA. DECLARACION JURADA BIENES E INGRESOS PERSONAS OBLIGADAS. OBLIGATORIEDAD
,,2016-12-06 00:00:00,2017-04-20 00:00:00,133023,3,8,Cámara Representantes,"Posada, Iván; Radío, Daniel",,2017-09-13 00:00:00,2017-08-02 00:00:00,2017-09-24 00:00:00,LEY,ESPECTACULOS PUBLICOS. DERECHO ADMISION Y PERMANENCIA. REGIMEN.
,,2016-09-14 00:00:00,,131668,1,2,Cámara Representantes,"Barrone, Pablo; Carrasco Briozzo, Andrés; Fratti, Luis Alfredo; Meroni, Jorge; Posada, Iván; Radío, Daniel; Ríos, Silvio; Rubio, Eduardo; Viera Duarte, Tabaré",,,,,PROYECTO DE RESOLUCION,COLOMBIA - FARC. ACUERDO PAZ. BENEPLACITO.
,,2016-06-07 00:00:00,2016-06-08 00:00:00,130118,2,2,Cámara Representantes,"Asti, Alfredo; Bianchi, Graciela; Pasquet Iribarne, Ope; Posada, Iván; Varela Nestier, Carlos",,2016-06-07 00:00:00,2016-06-08 00:00:00,2016-06-13 00:00:00,LEY,INCLUSION FINANCIERA. SUSPENSION VIGENCIA. MODIFICACION.
,,2016-09-07 00:00:00,2017-10-19 00:00:00,131556,2,6,Cámara Representantes,"Posada, Iván; Radío, Daniel; Sosa Acosta, Heriberto",,2017-10-18 00:00:00,2017-11-22 00:00:00,2017-12-01 00:00:00,LEY,"TERRA, Juan Pablo. DIRECCION NACIONAL VIVIENDA. EDIFICIO SEDE. DENOMINACION."
,,2016-06-01 00:00:00,,130018,1,3,Cámara Representantes,"Andújar, Sebastián; Bianchi, Graciela; Mier Estades, Egardo Dionisio; Posada, Iván; Radío, Daniel; Rubio, Eduardo",,2016-10-19 00:00:00,,,MINUTA DE COMUNICACION,HAITI. LECHE EN POLVO. ENVIO. SOLICITUD
,,2016-05-10 00:00:00,2017-10-06 00:00:00,129569,2,6,Cámara Representantes,"Bianchi, Graciela; Mahía, José Carlos; Pasquet Iribarne, Ope; Posada, Iván; Rubio, Eduardo",,2017-10-03 00:00:00,2018-06-06 00:00:00,2018-07-02 00:00:00,LEY,DIA DE LA LAICIDAD -19 MARZO. DECLARACION.
,,2015-07-07 00:00:00,,125361,1,1,Cámara Representantes,"Posada, Iván; Radío, Daniel; Sosa Acosta, Heriberto",,,,,PROYECTO DE LEY,ADMINISTRACION SERVICIOS SALUD ESTADO (ASSE). INTEGRACION Y ADMINISTRACION. REGIMEN. MODIFICACION.
,,2015-12-01 00:00:00,,127677,1,1,Cámara Representantes,"Abdala, Pablo; Bottino, Cecilia; Olivera, Nicolás; Pasquet Iribarne, Ope; Posada, Iván; Umpiérrez, Alejo",,,,,PROYECTO DE LEY,DIVORCIO CONVENCIONAL ADMINISTRATIVO. REGIMEN.
,,2015-08-11 00:00:00,2018-07-11 00:00:00,125902,2,4,Cámara Representantes,"Abdala, Pablo; Pasquet Iribarne, Ope; Posada, Iván; Sánchez, Alejandro",,2018-07-10 00:00:00,,,PROYECTO DE LEY,PUBLICIDAD OFICIAL. REGIMEN.
,,,2017-03-14 00:00:00,133865,0,1,Cámara Senadores,"Saravia, Jorge",,,,,PEDIDO DE INFORMES,BARRA DEL CHUY (ROCHA). ARENA. EXTRACCIÓN. INFORMES.
,,,2017-07-05 00:00:00,135575,0,2,Cámara Senadores,"Saravia, Jorge",,,,,PEDIDO DE INFORMES,ANEP. PADRONES RURALES. TRANSFERENCIAS. INFORMES
,,,2015-08-10 00:00:00,125870,0,0,Cámara Senadores,"Saravia, Jorge",,,,,PEDIDO DE INFORMES,"VITIVINICULTURA NACIONAL, SITUACIÓN, INFORMACIÓN, SOLICITUD."
,,,2016-06-01 00:00:00,130002,0,2,Cámara Senadores,"Saravia, Jorge",,,,,PEDIDO DE INFORMES,FOCEM. PROYECTOS. INFORMES.
